county,state,county_state,cfips,venturedensityoct18,venturedensityjan19,venturedensitymar20,venturedensityfeb20,venturedensityjan20,venturedensitydec19,venturedensitynov19,venturedensityoct19,venturedensitysep19,venturedensityaug19,venturedensityapr18,venturedensityjul20,venturedensityjun20,venturedensitymay20,venturedensityapr20,venturedensityaug20,venturedensitysep20,highlyactivemar20,highlyactivefeb20,highlyactivejan20,highlyactivedec19,highlyactivenov19,highlyactiveoct19,highlyactivesep19,highlyactiveaug19,highlyactiveoct18,highlyactivejan19,highlyactiveapr18,highlyactivejul20,highlyactivejun20,highlyactivemay20,highlyactiveapr20,highlyactiveaug20,highlyactivesep20,unemployment2018,population,change_income16_18,pctbroadband,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctpublic,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,net_migration,pctforeignborn,prosperityindex2018,change_prosperity_07_18,medinc2018,medinc2017,medinc2016,prosperityindex2016,change_prosperity_07_16
Henry,Alabama,"Henry County, AL",1067,2.0131495,0.762203991,1.053121567,1.064758301,1.070576549,1.093850017,1.082213283,1.070576549,1.035666466,1.029848099,0.331646025,1.157851815,1.111304998,1.099668384,1.134578466,1.122941732,1.099668384,0.145458773,0.145458773,0.151277125,0.145458773,0.145458773,0.157095477,0.145458773,0.145458773,0.401466191,0.128003716,0.401466191,0.139640421,0.151277125,0.157095477,0.168732181,0.128003716,0.133822069,6.699999809,17187,7565,55.30000305,27.8873558,0,0,2.530982733,4.699999809,5.099999905,4.699999809,10.69999981,10,0.400000006,3.799999952,8.300000191,22.79999924,3.200000048,80.69999695,16.10000038,16.10000038,25.70000076,27.29999924,-100,0.012742189,51.43199921,26.44096375,48610,45569,41045,56.15505219,31.16401672
Houston,Alabama,"Houston County, AL",1069,2.522836447,2.795237303,2.991596937,2.976196289,3.005072594,2.979083776,2.991596937,2.989671946,2.96753335,2.970420837,1.211847067,3.079188824,3.049349785,3.023360968,2.991596937,3.106140137,3.117690563,0.698809326,0.736348689,0.761374891,0.728648305,0.693034053,0.689183831,0.668970346,0.706509709,0.576565862,0.591966569,0.555647135,0.71902281,0.724798083,0.7170977,0.723835588,0.709397376,0.702659547,7.599999905,103891,3551,58.5,26.37475777,0.341704279,0.821052849,3.186994076,1.600000024,6,3.599999905,14.5,7.800000191,1.600000024,4.099999905,7.300000191,24,4.900000095,84.90000153,21,19,26.20000076,22.29999924,-906,0.022831623,39.90216446,1.40272522,45496,42803,41945,44.79844666,6.299007416
Jackson,Alabama,"Jackson County, AL",1071,1.151916027,0.718521893,0.754638076,0.735629559,0.745133817,0.741332114,0.741332114,0.745133817,0.739431262,0.728026152,0.250912398,0.747034669,0.745133817,0.743232965,0.745133817,0.722323596,0.724224448,0.146365568,0.146365568,0.150167271,0.144464716,0.134960458,0.136861309,0.144464716,0.144464716,0.209093675,0.123555355,0.209408849,0.136861309,0.138762161,0.153968975,0.150167271,0.140663013,0.146365568,7.699999809,52608,1394,55.40000153,3.294175863,0.771745741,0.372566909,2.72772193,2.5,7.099999905,1.899999976,11.80000019,6.400000095,0.800000012,4.599999905,5.199999809,19.60000038,4,79.5,12.60000038,16.39999962,26.90000153,25.79999924,2,0.019122567,33.17790985,11.34155273,39816,39281,38422,45.46104813,23.62469101
Jefferson,Alabama,"Jefferson County, AL",1073,4.52999258,2.869384766,3.171616793,3.120486259,3.154016972,3.157506704,3.151134253,3.15811348,3.135962009,3.114113808,1.324844956,3.280250549,3.266747236,3.226844072,3.208485603,3.289808989,3.293905497,0.784559429,0.805345476,0.831138432,0.805042028,0.784559429,0.789414585,0.778490543,0.800338626,1.057660818,0.680174053,1.027693629,0.777731895,0.773028493,0.815662682,0.817028165,0.784407735,0.785014629,7.699999809,659096,4759,65.80000305,42.33966064,0.17417796,1.503422856,3.689295769,0.699999988,5.300000191,3,11,5.5,2.299999952,8.800000191,10.30000019,25.70000076,3.799999952,89,31.39999962,21.09999847,25.79999924,21.20000076,-1671,0.040088244,56.1382103,6.969329834,51979,49321,47220,49.17809296,0.009212494
Lamar,Alabama,"Lamar County, AL",1075,0.661168754,1.763116717,1.905303597,1.85553813,1.85553813,1.819991469,1.805772781,1.805772781,1.763116717,1.770226121,0.732262194,1.955068946,1.947959661,1.919522285,1.962178349,1.990615726,1.940850258,0.319920361,0.341248393,0.355467081,0.355467081,0.327029705,0.341248393,0.355467081,0.362576425,0.184842885,0.362576425,0.15515092,0.369685769,0.319920361,0.341248393,0.348357737,0.369685769,0.369685769,7.900000095,14066,2458,46.90000153,11.26119709,0.298592359,0,1.428977728,3.599999905,6.900000095,2.599999905,8,9.199999809,2.400000095,3.799999952,7.800000191,17.70000076,5.199999809,77.40000153,13.10000038,16,25.39999962,25.59999847,-156,0.006256221,24.86369324,8.396736145,36756,36016,34298,23.59745026,7.130493164
Lauderdale,Alabama,"Lauderdale County, AL",1077,3.24694252,3.17462039,3.530834198,3.520039797,3.53839016,3.536231279,3.575090885,3.579408646,3.557820082,3.509245396,1.581373215,3.552422762,3.572932005,3.572932005,3.558899403,3.561058283,3.562137604,0.783670306,0.795544088,0.832244873,0.800941288,0.780431986,0.777193666,0.780431986,0.816053391,0.763161004,0.770717084,0.727977574,0.778273106,0.766399324,0.81389451,0.800941288,0.770717084,0.768558204,6.599999905,92641,2608,52.40000153,9.763495445,0.400470614,0.678965032,2.393108845,1.299999952,7.5,3,13.39999962,7.5,1.299999952,4.699999809,7.5,21.29999924,4.099999905,84.90000153,21.70000076,20.20000076,24.59999847,23.89999962,1024,0.020109886,40.82709503,1.49055481,46265,44888,43657,52.5603714,13.22383118
Lawrence,Alabama,"Lawrence County, AL",1079,0.948164999,0.601202428,0.607184529,0.61017555,0.604193449,0.601202428,0.601202428,0.598211348,0.598211348,0.595220268,0.2004008,0.61017555,0.604193449,0.607184529,0.604193449,0.589238167,0.589238167,0.074776419,0.086740643,0.092722759,0.080758534,0.089731701,0.083749592,0.080758534,0.092722759,0.164508119,0.074776419,0.160395414,0.095713817,0.077767476,0.068794303,0.077767476,0.077767476,0.083749592,7.199999809,33433,2176,36.30000305,11.36601543,4.944216728,0.092722759,2.066820145,3.5,9.800000191,1.799999952,9.800000191,6.5,1.100000024,2.900000095,6.199999809,17.5,4.199999809,77.5,10.30000019,17.70000076,27.79999924,24.29999924,-205,0.006550414,43.02604675,-1.431152344,44515,43779,42339,35.53585052,-8.921348572
Lee,Alabama,"Lee County, AL",1081,2.801613569,3.349854231,3.625923157,3.560316324,3.644111395,3.637615442,3.637615442,3.651906252,3.638265133,3.622675419,1.471935153,3.745444775,3.679188251,3.65515399,3.638914585,3.747393608,3.731803894,0.887967944,0.923694491,0.960720241,0.907455146,0.880173028,0.880173028,0.880173028,0.904856861,0.683352053,0.785335183,0.653013706,0.88601923,0.88147217,0.922395349,0.916549206,0.880173028,0.874326885,5.699999809,153947,3000,70.79999542,23.08651733,0.115624212,3.552521467,3.690231323,0.699999988,4.699999809,1.600000024,12.39999962,3.299999952,1.399999976,6.5,8.300000191,29.60000038,4.5,88.69999695,34.40000153,29,23.79999924,16.39999962,4369,0.05581791,49.1158371,-2.196018219,48056,47564,45056,63.18741989,11.87556458
Limestone,Alabama,"Limestone County, AL",1083,2.179332256,3.744861841,4.142614841,4.109376431,4.213523388,4.220171452,4.041791916,4.069490433,4.051763535,4.065058708,1.454734802,4.29329586,4.257841587,4.226819038,4.183609009,4.345369339,4.352016926,0.846471727,0.886357844,0.910732687,0.874170423,0.842039943,0.832068443,0.822096884,0.865306854,0.439855069,0.770023406,0.443053782,0.823204875,0.801045895,0.875278354,0.873062491,0.825420737,0.808801532,7.099999905,90257,5345,65.09999847,12.67491722,0.583888233,1.233145356,5.689309597,1.600000024,8.899999619,2.099999905,11.69999981,4.900000095,1.399999976,4.099999905,13.89999962,17.10000038,6.199999809,83.19999695,23.29999924,18.60000038,29.09999847,20.89999962,2358,0.039243493,51.03960037,4.441814423,56460,52831,51115,62.32165146,15.72386551
Lowndes,Alabama,"Lowndes County, AL",1085,0.719356358,0.662565053,0.719356358,0.690960705,0.700425923,0.67203027,0.681495488,0.690960705,0.719356358,0.738286793,0.321817309,0.747752011,0.738286793,0.719356358,0.70989114,0.766682446,0.766682446,0.141978234,0.170373872,0.160908654,0.151443452,0.151443452,0.170373872,0.170373872,0.17983909,0.132513016,0.141978234,0.15617606,0.132513016,0.141978234,0.170373872,0.132513016,0.132513016,0.132513016,11.19999981,10565,2919,34.59999847,74.64268494,0.075721726,0,0.47326079,4.699999809,5.099999905,5,11.10000038,5.400000095,1.799999952,3.900000095,4.900000095,20.10000038,6.099999905,74.80000305,12.30000019,18.89999962,24.70000076,24.10000038,-276,0.003218173,26.7925415,18.49328613,30833,29785,27914,27.42992401,19.13066864
Macon,Alabama,"Macon County, AL",1087,1.320869684,1.427555323,1.600284457,1.620605588,1.600284457,1.56980288,1.539321303,1.539321303,1.539321303,1.544401526,0.848404825,1.656167388,1.590124011,1.574883103,1.595204234,1.651087165,1.625685811,0.497866273,0.502946556,0.502946556,0.431822807,0.421662271,0.406421453,0.416581988,0.462304413,0.386100382,0.36577931,0.379687577,0.472464949,0.462304413,0.508026838,0.518187344,0.452143878,0.436903059,14.5,19684,-316,42.59999847,81.53322601,0.284495026,0.223531812,1.646006823,1.100000024,4.699999809,1.100000024,10.30000019,2.900000095,0.400000006,2.599999905,4,34.79999924,7.599999905,80.5,20,21.79999924,22.09999847,23.89999962,-90,0.01173542,22.06085205,-9.129501343,32074,32308,32390,20.23133087,-10.95902252
Madison,Alabama,"Madison County, AL",1089,4.715506554,4.080029011,4.444342613,4.379766464,4.4157691,4.415483475,4.488632202,4.516348362,4.430913448,4.449771881,1.815568686,4.587496758,4.555208683,4.48663187,4.466630459,4.59492588,4.582924843,0.9523592,0.982932985,1.016649842,0.963788629,0.925214231,0.92635715,0.924928486,0.96750319,0.996076822,0.855208814,0.970888495,0.948930323,0.940929711,0.99836272,0.992648005,0.944072843,0.935500741,6.5,349973,3267,74.1000061,23.98299217,0.550042391,2.436759233,4.675217628,0.699999988,4.300000191,1.700000048,10.80000019,3.200000048,2.700000048,3.5,18.70000076,20.60000038,9.300000191,90.80000305,40.70000076,20.79999924,27.60000038,20.5,674,0.055498566,62.64842606,-8.00283432,63417,61318,60150,71.09941101,0.448150635
Marengo,Alabama,"Marengo County, AL",1091,1.04654634,1.420313001,1.529951215,1.510016918,1.564836025,1.534934759,1.56981957,1.539918303,1.534934759,1.519984007,0.52327317,1.519984007,1.529951215,1.524967551,1.515000463,1.539918303,1.490082741,0.353832364,0.368783027,0.378750116,0.38373369,0.358815908,0.34884879,0.308980376,0.343865246,0.259144843,0.323931038,0.242062643,0.34884879,0.343865246,0.388717234,0.373766571,0.343865246,0.343865246,12.80000019,20066,2096,41.20000076,52.76088715,0.249177709,0.214292824,0.946875274,4,3.900000095,1.899999976,11.69999981,9.699999809,1.600000024,3.700000048,4.300000191,25.60000038,5.300000191,83.90000153,14.80000019,17.10000038,25,24,-184,0.004435363,25.23570251,10.21572876,32809,32255,30713,23.5812912,8.561317444
Marion,Alabama,"Marion County, AL",1093,1.035087109,1.041701078,0.750686228,0.737458229,0.730844259,0.720923305,0.707695365,0.750686228,0.793677032,0.787063062,0.502662122,0.830053926,0.810211957,0.813518941,0.740765214,0.800291002,0.806904972,0.171963364,0.171963364,0.175270349,0.171963364,0.171963364,0.175270349,0.188498303,0.191805288,0.178577334,0.307549864,0.255007535,0.158735409,0.14881444,0.178577334,0.175270349,0.162042394,0.171963364,5.5,30239,1318,51.40000153,3.247461796,0.380303562,0.324084789,2.400872946,2.599999905,6.199999809,2.599999905,10,5.199999809,0.200000003,5.199999809,4.900000095,22,6.599999905,79.90000153,12.5,16.29999924,26.79999924,25.20000076,433,0.016138099,26.54029083,5.304252625,35392,35719,34074,27.00973511,5.773696899
Marshall,Alabama,"Marshall County, AL",1095,1.801468253,1.034548402,1.105422378,1.110711455,1.110711455,1.11811626,1.126578808,1.114942789,1.124463201,1.13927269,0.440053314,1.132925749,1.138214827,1.123405337,1.110711455,1.133983493,1.13927269,0.238009602,0.245414346,0.262339473,0.245414346,0.235893965,0.231662676,0.223200113,0.238009602,0.395624876,0.196754605,0.388501972,0.22848922,0.242240891,0.243298709,0.246472165,0.229547039,0.231662676,6.5,94534,2659,59.39999771,2.090253353,0.434764206,0.588148177,12.91598797,2.799999952,8.5,2.400000095,12.69999981,4.699999809,1.299999952,4.099999905,7.400000095,18.79999924,4.400000095,78.59999847,16.60000038,18.20000076,26,22,-316,0.072746314,32.89508057,-1.239479065,42490,41104,39831,39.50223923,5.367679596
Mobile,Alabama,"Mobile County, AL",1097,3.07633996,2.963858843,2.826515675,2.7695508,2.793688536,2.767137051,2.957100153,2.967720747,2.964341402,2.956858873,1.176467776,2.824101925,2.811308861,2.820239782,2.807688236,2.863446236,2.860308409,0.663060486,0.683336139,0.70409447,0.669577658,0.655819237,0.653888226,0.651715815,0.676336169,0.602957845,0.583406329,0.585252047,0.665715635,0.66209501,0.703370333,0.701197922,0.67609483,0.672232807,7.5,414291,1903,60.10000229,35.20158386,0.606819868,1.943802834,2.644759417,1.100000024,6.800000191,3,12.60000038,5.400000095,1.700000048,5.099999905,9.600000381,24.29999924,3.799999952,85.80000305,22.5,20.70000076,25.29999924,21.60000038,-3990,0.031642009,38.90333557,0.296272278,46166,45802,44263,49.3466301,10.7395668
Monroe,Alabama,"Monroe County, AL",1099,0.646188855,0.591581345,0.741751969,0.723549485,0.728100121,0.77360636,0.723549485,0.69624573,0.668941975,0.655290127,0.186575651,0.778156996,0.778156996,0.764505148,0.75085324,0.769055724,0.764505148,0.172923774,0.177474409,0.186575651,0.141069397,0.141069397,0.136518776,0.11831627,0.145620018,0.141069397,0.095563143,0.145620018,0.186575651,0.18202503,0.191126287,0.18202503,0.186575651,0.186575651,21.60000038,21975,1959,34.80000305,42.41638184,1.142207026,0.227531284,0.6188851,2.900000095,7.599999905,1.799999952,11.69999981,7.300000191,1.200000048,2.099999905,6,18,7.800000191,82,12.39999962,15.89999962,25.5,24.39999962,130,0.005278726,21.85700989,8.671485901,30141,26036,28182,24.20002747,11.01450348
Montgomery,Alabama,"Montgomery County, AL",1101,3.340487003,3.277160168,3.588077068,3.476815462,3.70593524,3.73056221,3.746393919,3.599510908,3.631614208,3.635132313,1.181659818,3.723965645,3.679988861,3.652723074,3.581040621,3.777177811,3.767942667,0.827645659,0.832922876,0.896249652,0.872502089,0.867224872,0.870303273,0.846115947,0.881737292,0.696154654,0.656575441,0.689285278,0.850513637,0.828964949,0.873381674,0.86986351,0.851832986,0.845236421,7.599999905,227392,2632,66.59999847,56.68932724,0.128412604,2.23490715,3.311462402,0.400000006,4.099999905,1.899999976,11.89999962,3.599999905,1.299999952,6,10.19999981,22.20000076,11.30000019,85.5,31.5,22.60000038,25.70000076,19.89999962,435,0.045832746,34.67359924,-7.200546265,47990,46545,45358,44.70610046,2.831954956
Morgan,Alabama,"Morgan County, AL",1103,2.008280754,1.77575171,1.875287533,1.835975051,1.854376674,1.853540182,1.855213046,1.861904621,1.847685218,1.832629323,0.759483099,1.887834072,1.886997581,1.88281548,1.881978989,1.876960397,1.878633261,0.462548614,0.467567235,0.489314556,0.463385046,0.460039318,0.454184264,0.439964861,0.475931585,0.463385046,0.41821757,0.443728,0.44414705,0.439128429,0.480113745,0.483459502,0.440801293,0.449165642,6.5,119555,2868,61.69999695,12.05303001,0.52528125,0.670820951,7.811467171,0.699999988,9.100000381,2.099999905,13.89999962,4.099999905,1,3.799999952,9.300000191,18.89999962,4.400000095,82.5,21.39999962,18.39999962,27.20000076,22.5,-11,0.042741835,41.01055527,-0.507228851,49751,47529,46883,49.05573273,7.537948608
Perry,Alabama,"Perry County, AL",1105,0.324675322,3.865665674,3.926542282,3.926542282,3.946834326,3.956980467,3.98741889,3.977272749,3.98741889,4.06858778,1.877029181,4.119318008,4.129464149,4.038149357,4.017857075,4.149756432,4.23092556,0.821834445,0.821834445,0.892857134,0.892857134,0.974025965,0.913149357,0.953733742,1.01461041,0.050730519,0.852272749,0.120018877,0.872564912,0.852272749,0.872564912,0.86241883,0.923295438,0.923295438,11.80000019,9856,-1351,31.79999924,68.58766174,0.040584415,0.182629868,0.953733742,6.599999905,3.599999905,0.400000006,7.400000095,4.400000095,0.699999988,4.400000095,1.600000024,27.20000076,7.199999809,76.40000153,14.5,14.19999981,24.29999924,23.79999924,-94,0.006087662,21.74489594,16.28221893,23561,22973,24912,21.69274902,16.23007202
Pickens,Alabama,"Pickens County, AL",1107,0.454046488,0.399161756,0.374214143,0.379203677,0.394172251,0.42410937,0.449056983,0.449056983,0.42410937,0.409140795,0.149685666,0.404151291,0.379203677,0.369224638,0.374214143,0.394172251,0.404151291,0.034926653,0.0449057,0.0449057,0.039916176,0.04989522,0.0449057,0.039916176,0.0449057,0.114759006,0.059874263,0.101928808,0.04989522,0.039916176,0.034926653,0.039916176,0.04989522,0.054884743,12.19999981,20042,5779,45.40000153,41.77227783,0.119748525,0.059874263,2.424907684,4.599999905,7.900000095,3.400000095,14.19999981,6.300000191,0.899999976,3.900000095,5.300000191,20.70000076,3.900000095,81.09999847,11.10000038,18.70000076,26.10000038,24.10000038,-295,0.027292686,19.25038147,4.842689514,37458,36220,31679,24.85339355,10.4457016
Pike,Alabama,"Pike County, AL",1109,1.562640905,1.024731755,1.057787657,1.048772454,1.072813034,1.045767307,1.051777482,1.075818181,1.03074193,1.039757133,0.471797347,1.117889285,1.108873963,1.093848586,1.057787657,1.129909515,1.117889285,0.276467234,0.288487554,0.294497699,0.282477379,0.288487554,0.282477379,0.279472321,0.288487554,0.405685604,0.282477379,0.399318397,0.315533251,0.303512931,0.306518018,0.303512931,0.306518018,0.303512931,8.699999809,33277,1485,49.90000153,37.41623306,0.646091878,2.115575314,2.193707466,2.700000048,5.5,1.600000024,15.39999962,5.099999905,1.5,4.300000191,6.699999809,23.89999962,5,80,24,29.09999847,20.5,19,126,0.033897288,30.99424744,-1.59047699,34678,35684,33193,37.9276886,5.342964172
Randolph,Alabama,"Randolph County, AL",1111,0.986071169,0.5261994,0.619058132,0.636745512,0.636745512,0.623479962,0.539464951,0.623479962,0.552730501,0.565995991,0.229935884,0.641167343,0.632323682,0.623479962,0.632323682,0.641167343,0.694229484,0.137077168,0.137077168,0.141498998,0.150342688,0.132655323,0.145920843,0.123811632,0.137077168,0.260888785,0.123811632,0.251034379,0.137077168,0.137077168,0.145920843,0.137077168,0.145920843,0.150342688,5.800000191,22615,3953,52.60000229,19.18638039,0.327216446,0.225514039,2.922838688,2.700000048,8.600000381,1.5,10.5,5.599999905,1.200000048,4.599999905,6.5,18.10000038,4.300000191,77.30000305,15.39999962,15.79999924,25.60000038,24.79999924,-533,0.015432235,39.53269958,24.30225372,41449,39485,37496,35.27727509,20.04682922
Russell,Alabama,"Russell County, AL",1113,1.991950393,0.956750095,1.07442522,1.065898061,1.069308996,1.072719812,1.055665493,1.059076309,1.055665493,1.059076309,0.419537485,1.142642736,1.118766665,1.101712227,1.101712227,1.163107991,1.200627565,0.243877485,0.264342725,0.269459039,0.248993799,0.237055734,0.225117669,0.223412246,0.24046661,0.443413615,0.216590494,0.443707258,0.237055734,0.242172047,0.266048163,0.262637287,0.243877485,0.243877485,9.699999809,58636,2578,50.09999847,42.02025986,0.368374377,0.678763926,5.071969509,0.899999976,6.099999905,1.100000024,11.30000019,4.099999905,2.400000095,8.600000381,7.5,21.5,8.600000381,82.59999847,17,23.10000038,25.29999924,19.29999924,298,0.030851355,38.89059448,7.518470764,40978,38988,38400,36.03453445,4.662410736
St. Clair,Alabama,"St. Clair County, AL",1115,2.200378895,4.94247818,5.286684513,5.291304588,5.349057674,5.361763,5.394104481,5.427601337,5.364073277,5.351367474,2.113749743,5.360608101,5.315560818,5.279754162,5.246257782,5.377933979,5.372158527,1.131953478,1.175845504,1.213962317,1.164294958,1.140038848,1.149279237,1.150434256,1.197791576,0.481657743,1.027998567,0.474489003,1.129643321,1.123867989,1.179310679,1.188551068,1.103077054,1.094991684,5.800000191,86576,845,62.20000458,9.354786873,0.277213067,0.798142672,2.265062094,0.899999976,10.10000038,4.400000095,12.60000038,6.699999809,1.5,6.400000095,9,17.20000076,4,83.5,16.10000038,18.70000076,28.20000076,22.29999924,558,0.017475976,48.11446381,7.656208038,54887,53483,54042,59.26028442,18.80202866
Shelby,Alabama,"Shelby County, AL",1117,5.624153137,9.175969124,10.08783627,9.923233986,10.08395195,10.09074974,10.12668037,10.09366322,9.961107254,9.942656517,5.716408253,10.49618626,10.46850967,10.32138729,10.28011513,10.3917923,10.33983803,2.19761014,2.275298595,2.366096735,2.292292833,2.243252039,2.254905224,2.240338802,2.293263912,1.239129663,2.07039547,1.181637287,2.170904636,2.175274611,2.284038544,2.275298595,2.142257214,2.139343739,4.300000191,205951,3451,78.09999847,11.56342983,0.19422096,1.984938264,5.759136677,0.600000024,6.199999809,3.200000048,12.10000038,5.5,3.5,10.80000019,11.69999981,21.5,3.799999952,91.59999847,41.40000153,18.59999847,29,20.70000076,1535,0.053391341,62.76308823,-9.839817047,75761,74063,72310,79.68785858,7.084953308
